AK Zenit B-30 handguard with B-31S upper handguard rail,222211,140422,150544,Mechanic,10263,₽
M45A1 .45 ACP pistol slide,30000,36250,39066,Mechanic,2856,₽
Beret (Black),13333,9663,10571,Ragman,930,₽
Beret (Blue),4500,7714,7699,Ragman,2108,₽
Beret (Olive),8000,9251,9146,Ragman,839,₽
MDR handguard (Black),9000,9000,73699,Mechanic,4852,₽
Mossberg 590A1 Magpul MOE forestock,8848,8829,8956,Mechanic,4424,₽
KS-23M forestock,10420,9442,8220,Mechanic,1176,₽
RFB handguard,7499,10357,13253,Mechanic,6096,₽
SOK-12 Bravo-18 aluminium handguard,14500,15507,14935,Mechanic,7392,₽
Mossberg 590A1 SpeedFeed short handguard,13000,14629,14629,Mechanic,785,₽
AR-10 Lancer LCH7 12.5 inch M-LOK handguard,23800,23020,22062,Mechanic,11872,₽
Veritas guitar pick,35555,35188,35811,Therapist,34650,₽
Tactical Dynamics Skeletonized Foregrip,22000,22068,22656,Mechanic,4200,₽
AKM thread type JMac Customs RRD-4C 7.62x39 muzzle brake,39998,37374,38016,Mechanic,7336,₽
AK-74 thread type JMac Customs RRD-4C multi-caliber muzzle brake,23999,23561,23503,Mechanic,6608,₽
RFB 7.62x51 flash hider,8888,8919,7658,Mechanic,750,₽
M1911 Anarchy Outdoors .45 ACP muzzle brake,9000,10691,8449,Mechanic,2632,₽
Ferfrans CRD 5.56x45 Concussion Reduction Device,9650,9650,9650,Mechanic,5404,₽
AR-15 Ferfrans CQB 5.56x45 muzzle brake,10000,10899,12515,Mechanic,4704,₽
M700 thread protection cap,500,500,500,Mechanic,280,₽
RFB thread spacer,13000,34191,38294,Mechanic,1232,₽
RFB thread protection cap,9000,11300,13275,Mechanic,224,₽
Mossberg 590 Ghost Ring front sight,39999,41034,41034,Mechanic,392,₽
Mossberg 590 Ghost Ring rear sight,5000,8333,8333,Mechanic,448,₽
M45A1 Novak Lomount front sight,500,7625,7625,Mechanic,420,₽
M45A1 Novak Lomount rear sight,8787,8787,8282,Mechanic,448,₽
M1911A1 Wilson Extended slide stop,6666,9482,9479,Mechanic,1008,₽
M1911A1 STI HEX hammer,30000,17617,13795,Mechanic,2240,₽
M1911A1 Wilson Retro Commander hammer,11111,5599,10364,Mechanic,840,₽
Chiappa Rhino 200DS 9x19 revolver,15222,8846,8166,Mechanic,3248,₽
Chiappa Rhino 50DS .357 revolver,18000,13037,13371,Mechanic,5848,₽
.357 Magnum HP,389,459,484,Mechanic,68,₽
.357 Magnum FMJ,400,603,653,Mechanic,80,₽
.357 Magnum SP,245,257,291,Mechanic,56,₽
.357 Magnum JHP,195,775,854,Mechanic,104,₽
Chiappa Rhino front sight,502,502,502,Mechanic,281,₽
Chiappa Rhino Green Fiber Optic rear sight,900,900,900,Mechanic,504,₽
Chiappa Rhino Green Fiber Optic front sight,890,890,890,Mechanic,498,₽
Chiappa Rhino rear sight,604,604,604,Mechanic,338,₽
Chiappa Rhino 9x19 6-round cylinder,15555,9629,9425,Mechanic,448,₽
Chiappa Rhino .357 6-round cylinder,50000,15495,14753,Mechanic,616,₽
Chiappa Rhino .357 6-round speedloader,1500,1500,1500,Mechanic,840,₽
Chiappa Rhino wooden pistol grip,750,750,750,Mechanic,420,₽
Chiappa Rhino plastic pistol grip,1200,1200,1200,Mechanic,672,₽
Body armor repair kit,420000,403564,405377,Mechanic,140000,₽
Weapon repair kit,99999,106316,104178,Mechanic,56000,₽
Can of white salt,9420,7202,7121,Therapist,5040,₽
Bottle of OLOLO Multivitamins,18999,17853,17011,Therapist,15807,₽
Awl,21000,22496,23288,Therapist,20790,₽
"Set of files ""Master""",22111,22252,22084,Therapist,22050,₽
Bottle of Pevko Light beer,26666,23880,24097,Therapist,3150,₽
Topographic survey maps,29420,33464,32283,Peacekeeper,295,$
Military flash drive,131233,135635,132146,Peacekeeper,245,$
BakeEzy cook book,31111,29369,28500,Peacekeeper,237,$
Video cassette with the Cyborg Killer movie,45000,44818,44917,Peacekeeper,282,$
TOZ-106 FAB Defense GPCP cheek rest,20000,10682,6581,Mechanic,728,₽
MP-18 7.62x54R single-shot rifle,15500,13812,16103,Mechanic,4368,₽
Benelli M3 Super 90 dual-mode 12ga shotgun,30000,37859,38788,Mechanic,7897,₽
MP-18 wooden stock,23000,23000,4174,Mechanic,784,₽
MP-18 wooden handguard,15000,16587,7219,Mechanic,1120,₽
MP-18 7.62x54R 600mm barrel,4100,4100,4100,Mechanic,2296,₽
Golden egg,42840,42533,42403,Therapist,42840,₽
Axel parrot figurine,29500,31607,31709,Therapist,32130,₽
Press pass (issued for NoiceGuy),31508,31137,30911,Therapist,31500,₽
BEAR Buddy plush toy,57000,56346,56569,Therapist,54621,₽
Baddie's red beard,21999,21408,21075,Ragman,21700,₽
Glorious E lightweight armored mask,21111,19282,19883,Ragman,21700,₽
"Hockey player mask ""Captain""",8000,9426,9446,Ragman,9300,₽
"Hockey player mask ""Brawler""",10000,9691,9658,Ragman,9300,₽
"Hockey player mask ""Quiet""",9500,9350,9406,Ragman,9300,₽
Death Knight mask,0,0,0,Ragman,44640,₽
Big Pipe's smoking pipe,0,0,0,Ragman,13020,₽
Big Pipe's bandana,35555,33368,37864,Ragman,13020,₽
Oakley SI Batwolf glasses,21523,19577,20537,Ragman,11160,₽
Gruppa 99 T30 backpack,78000,83387,86958,Ragman,30380,₽
Mystery Ranch NICE COMM 3 BVS frame system,209999,215914,219563,Ragman,217000,₽
Gruppa 99 T30 backpack (Multicam),69900,70817,81070,Ragman,31620,₽
LBT-1961A Load Bearing Chest Rig (Goons Edition),66666,78189,81471,Ragman,30380,₽
ECLiPSE RBAV-AF plate carrier (Ranger Green),0,0,0,Ragman,52700,₽
NPP KlASS Bagariy armored rig,0,0,0,Ragman,58280,₽
S&S Precision PlateFrame plate carrier (Goons Edition),0,0,0,Ragman,105400,₽
Crye Precision CPC plate carrier (Goons Edition),0,0,0,Ragman,120900,₽
Tasmanian Tiger SK plate carrier (Multicam Black),0,0,0,Ragman,62000,₽
Gingy keychain,47999,49889,49972,Therapist,50400,₽
Milkor M32A1 MSGL 40mm grenade launcher,0,0,0,Mechanic,103600,₽
Accuracy International AXMC .338 LM bolt-action sniper rifle,0,0,0,Jaeger,13500,₽
SAG AK-545 5.45x39 carbine,56999,54004,50338,Mechanic,15848,₽
SAG AK-545 Short 5.45x39 carbine,55000,56645,53681,Mechanic,17360,₽
HK G36 5.56x45 assault rifle,39999,40579,44265,Mechanic,7280,₽
Rifle Dynamics RD-704 7.62x39 assault rifle,95888,95888,78947,Mechanic,25200,₽
JohnB Liquid DNB glasses,17000,17589,17670,Ragman,7440,₽
Peltor ComTac 4 Hybrid headset,78887,75309,76593,Ragman,42780,₽
HK G36 hand stop,12420,12420,7280,Mechanic,280,₽
HK G36 bipod,23333,19292,21783,Mechanic,2391,₽
AI AXMC padded handguard grip,5000,9727,9891,Mechanic,1400,₽
AK-545 SAG Mk. 2.1 gas tube,11000,11316,10806,Mechanic,1288,₽
RD-704 SLR ION Lite + Railed Gas Tube handguard & gas tube combo,11890,13429,12847,Mechanic,11928,₽
HK G36 gas block,4000,21309,11201,Mechanic,1680,₽
AR-10 Dead Air Keymount 7.62x51 muzzle brake,6400,10971,7674,Mechanic,5040,₽
AI .338 LM Tactical Muzzle Brake ,8888,9543,9298,Mechanic,7000,₽
AR-15 Yankee Hill Phantom 5.56x45 flash hider,8000,7207,7699,Mechanic,2800,₽
HK G36 5.56x45 4-prong flash hider,4200,4846,5978,Mechanic,3864,₽
HK G36C 5.56x45 4-prong flash hider,3500,3791,4505,Mechanic,3080,₽
HK G36 5.56x45 flash hider,6500,6724,5730,Mechanic,2856,₽
AR-15 SureFire Warden 5.56x45 blast regulator,10000,10659,9640,Mechanic,4480,₽
KAC QDC 5.56x45 3-Prong Flash Eliminator,14144,16277,12982,Mechanic,3976,₽
AI AXMC thread protection cap,4999,6412,7278,Mechanic,448,₽
KAC QDC 6.5x35 sound suppressor,46000,46000,46000,Mechanic,25760,₽
SilencerCo Sparrow 22 sound suppressor,52034,52034,52034,Mechanic,29139,₽
AI .338 LM Tactical Sound Moderator,79999,75290,72990,Mechanic,58240,₽
KAC QDC 5.56x45 sound suppressor,41000,40400,41779,Mechanic,39760,₽
ELCAN Specter OS4x assault scope,22120,22120,22120,Mechanic,12387,₽
SwampFox Trihawk Prism Scope 3x30,33000,28119,28985,Mechanic,16679,₽
HK G36 Hensoldt HKV 3x carry handle,8000,8300,8542,Mechanic,5320,₽
HK G36 Hensoldt HKV ZF 1.5x carry handle,9420,8330,8253,Mechanic,4760,₽
Milkor M2A1 grenade launcher reflex sight,13000,11880,11896,Mechanic,11760,₽
Hensoldt RV red dot sight,4999,5111,5393,Mechanic,4480,₽
HK G36 front sight,9999,7037,7405,Mechanic,1316,₽
AK RD Enhanced V2 Rear Sight,19999,19999,25698,Mechanic,1008,₽
AK-545 SAG rear sight,22222,12611,18313,Mechanic,392,₽
HK G36 rear sight,9000,9308,8077,Mechanic,700,₽
Benelli M3 Ghost Ring rear sight,800,800,800,Mechanic,448,₽
Schmidt & Bender PM II 5-25x56 34mm riflescope,69000,73184,71280,Mechanic,53200,₽
Nightforce NXS 2.5-10x24 scope,609,609,609,Mechanic,341,₽
Insight WMX200 tactical flashlight,21000,16265,17861,Mechanic,7424,₽
Olight Baldr Pro tactical flashlight with laser,57777,26239,31692,Mechanic,4618,₽
Olight Baldr Pro tactical flashlight with laser (Tan),31000,29928,35616,Mechanic,4842,₽
AI AXMC .338 LM bolt assembly,13000,13000,13000,Mechanic,7280,₽
Benelli M3 Super 90 charging handle,1364,9659,9035,Mechanic,728,₽
M32A1 40mm cylinder,25200,24910,25485,Mechanic,25200,₽
Benelli M3 Super 90 12ga 7-shell magazine,30000,30000,44949,Mechanic,1288,₽
HK G36 5.56x45 30-round magazine,19750,13789,15225,Mechanic,1316,₽
Benelli M3 Super 90 12ga 5-shell magazine cap,16000,8845,10861,Mechanic,840,₽
Benelli M3 Super 90 12ga Toni System 9-shell magazine,2500,2500,2500,Mechanic,1400,₽
AK 7.62x39 FAB Defense Ultimag 30R 30-round magazine,10000,15519,15190,Mechanic,1288,₽
5.56x45 Magpul PMAG 30 GEN M3 STANAG 30-round magazine (FDE),100000,30302,25365,Mechanic,1743,₽
AI AXMC .338 LM 10-round magazine,13849,12270,12300,Mechanic,5432,₽
Benelli M3 Super 90 12ga Toni System 11-shell magazine,32555,43889,78081,Mechanic,2016,₽
Benelli M3 Super 90 12ga Toni System 13-shell magazine,4750,4750,4750,Mechanic,2660,₽
MP-18 sight mount,25111,18403,16001,Mechanic,2128,₽
HK G36 sight mount,9900,14176,12819,Mechanic,2240,₽
Hensoldt RIS top rail,12250,5789,6741,Mechanic,784,₽
HK G36 side handguard rail,9000,13146,12363,Mechanic,578,₽
HK G36 magwell,11000,8322,9278,Mechanic,560,₽
Benelli M3 Super 90 upper receiver top rail,13000,12400,13467,Mechanic,812,₽
HK G36 bottom handguard rail,9999,11012,9747,Mechanic,881,₽
HK G36 optic rail with flip-up sights,16000,21494,21536,Mechanic,1680,₽
HK G36 STANAG magwell,22420,19112,18469,Mechanic,840,₽
CNC Guns KeyMod 4 inch rail,3999,5847,6675,Mechanic,565,₽
Daniel Defense 25mm accessory ring mount,9999,11460,11050,Mechanic,1232,₽
CNC Guns KeyMod 2 inch rail,11111,12777,12158,Mechanic,565,₽
AI AX-50 34mm scope mount,11555,14326,13161,Mechanic,4592,₽
Magpul M-LOK Cantilever Mount,38555,27011,25274,Mechanic,1008,₽
Magpul M-LOK Offset Light Mount,4500,8504,8506,Mechanic,784,₽
AI AXMC Adapter Kit medium length rail,12200,5267,5487,Mechanic,1064,₽
AI AXMC Adapter Kit short length rail,6000,5496,5258,Mechanic,980,₽
AI AXMC AT X Top Rail ,6099,7315,6895,Mechanic,857,₽
AK-545 SAG buffer tube,15000,12528,12851,Mechanic,4368,₽
CNC Guns OV-SV98 M12B stock,7400,11942,11654,Mechanic,2968,₽
HK G36 KV adjustable stock,16000,18846,18489,Mechanic,7000,₽
AKM/AK-74 RD AK to M4 buffer tube adapter,10250,9263,9268,Mechanic,2352,₽
AI AXMC pistol grip,8900,9754,10395,Mechanic,1680,₽
AI AXMC GTAC AR-type pistol grip adapter,9999,14476,13705,Mechanic,840,₽
HK G36 polymer stock,4500,6262,7061,Mechanic,3360,₽
Benelli M3 Mesa Tactical Urbino stock,18777,19706,18530,Mechanic,3696,₽
Strike Industries Viper PDW stock,16000,15638,16776,Mechanic,5488,₽
SB Tactical SBA3 buttstock,9000,9368,9581,Mechanic,4816,₽
MP-18 polymer stock,8500,8875,8581,Mechanic,952,₽
Benelli M3 telescopic stock,5000,6104,7225,Mechanic,1680,₽
AI AXMC AX buttstock,4000,4749,5267,Mechanic,1747,₽
SV-98 CNC Guns OV-SV98 chassis,44000,44733,46191,Mechanic,13720,₽
SV-98 wooden stock,19000,8407,7288,Mechanic,2117,₽
Benelli M3 Super 90 12ga 500mm barrel,13333,15289,14086,Mechanic,7560,₽
HK G36 5.56x45 318mm barrel,26999,31938,47410,Mechanic,9240,₽
HK G36 5.56x45 228mm barrel,15999,16844,16767,Mechanic,7840,₽
HK G36 5.56x45 480mm barrel,12420,15792,17590,Mechanic,10416,₽
AI AXMC .338 LM 28 inch barrel,58000,58000,58000,Mechanic,32480,₽
HK G36 2-vent handguard,30000,9303,7766,Mechanic,1400,₽
HK G36 4-vent handguard,11999,15712,18340,Mechanic,2240,₽
AK-545 SAG Mk.3 handguard,15998,21938,16862,Mechanic,15456,₽
HK G36 6-vent handguard,7999,11630,12065,Mechanic,3304,₽
Benelli M3 forend,9500,6319,6778,Mechanic,1120,₽
MP-18 polymer handguard,12000,10581,10195,Mechanic,1400,₽
AI AXMC AX KeySlot 16 inch handguard,9888,9761,10104,Mechanic,8960,₽
SV-98 CNC Guns OV-SV98 KeyMod handguard,9999,11175,11549,Mechanic,4480,₽
AK FAB Defense AGR-47 pistol grip,9500,8676,9187,Mechanic,1680,₽
AK TangoDown Battle Grip pistol grip,12000,17068,16932,Mechanic,4200,₽
AK TangoDown Battle Grip pistol grip (FDE),14444,16706,17636,Mechanic,4424,₽
M1911 Kiba Arms Geneburn custom side grips,45554,50549,52831,Mechanic,44800,₽
Benelli M3 telescopic stock pistol grip,5000,7293,7462,Mechanic,1176,₽
AK-545 SAG railed dust cover,19989,17591,15654,Mechanic,1120,₽
RD-704 dust cover,15151,15446,26135,Mechanic,1120,₽
AI AXMC upper receiver,7000,8795,8399,Mechanic,3920,₽
AI AXMC .338 LM chassis,12000,13777,12207,Mechanic,3080,₽
ZiD SP-81 26x75 signal pistol,0,0,0,Mechanic,5532,₽
26x75mm flare cartridge (Green),4000,3802,4831,Mechanic,3479,₽
26x75mm flare cartridge (Red),0,0,0,Mechanic,16800,₽
26x75mm flare cartridge (White),16666,14479,13464,Mechanic,2800,₽
26x75mm flare cartridge (Yellow),15555,12093,11207,Mechanic,1800,₽
Folding car key,11500,9607,10696,Therapist,63,₽
Missam forklift key,18900,18740,18604,Therapist,18900,₽
Radar station commandant room key,164000,171183,167045,Therapist,163800,₽
Conference room key,36000,36693,36878,Therapist,35910,₽
Operating room key,75000,74443,79790,Therapist,61110,₽
Shared bedroom marked key,195000,195662,170388,Therapist,157500,₽
Water treatment plant storage room key,19999,21255,20770,Therapist,13274,₽
Rogue USEC barrack key,22111,39486,34890,Therapist,13364,₽
Machinery key,100,100,100,Therapist,63,₽
RSP-30 reactive signal cartridge (Green),8500,8097,9059,Mechanic,3210,₽
RSP-30 reactive signal cartridge (Red),0,0,0,Mechanic,16800,₽
ROP-30 reactive flare cartridge (White),14900,9988,10399,Mechanic,5600,₽
RSP-30 reactive signal cartridge (Yellow),6600,7383,6257,Mechanic,1205,₽
DRD body armor,40000,44008,46430,Ragman,43400,₽
"20/70 ""Flechetta Plus""",241,241,241,Mechanic,135,₽
20/70 Elephant killer slug,273,273,273,Mechanic,153,₽
"20/70 ""explosive"" slug",310,310,310,Mechanic,174,₽
26x75mm distress signal flare (poison green),0,0,0,Mechanic,11200,₽
Advanced Electronic Materials textbook,0,0,0,Therapist,308700,₽
Microcontroller board,0,0,0,Therapist,63000,₽
Silicon Optoelectronic Integrated Circuits textbook,0,0,0,Therapist,315000,₽
Salty Dog beef sausage,16000,17205,17411,Therapist,12600,₽
Digital secure DSP radio transmitter,0,0,0,Mechanic,560000,₽
Secure Flash drive V3,8000,8000,8000,Therapist,5040,₽
Electronic components,10990,10933,10905,Therapist,11340,₽
Far-forward GPS Signal Amplifier Unit,0,0,0,Therapist,75600,₽
Radio repeater,17481,17481,17481,Mechanic,9789,₽
Far-forward current converter,0,0,0,Therapist,189000,₽
AK 100-series metal skeletonized stock,9000,13136,9747,Mechanic,980,₽
AR-15 Daniel Defense RIS II 9.5 lower handguard (Black),9990,9673,9882,Mechanic,2460,₽
AR-15 Daniel Defense RIS II 9.5 lower handguard (Coyote Brown),23000,16852,17722,Mechanic,2508,₽
AR-15 Colt M4 Carbine Length lower handguard,8000,8429,8125,Mechanic,531,₽
AR-15 KAC RIS lower handguard,6000,7246,7940,Mechanic,1138,₽
Fierce Blow sledgehammer,83998,83852,83335,Therapist,83160,₽
KP-SR2 sight shade,600,600,600,Mechanic,336,₽
SR-2M KP-SR2 reflex sight,13999,13836,13558,Mechanic,7000,₽
SR-2M 9x21 20-round magazine,11999,22825,17301,Mechanic,1624,₽
Pack of Arseniy buckwheat,21499,22975,22108,Therapist,14049,₽
Aquapeps water purification tablets,18777,18683,18589,Therapist,18957,₽
AR-15 RTM ATP buffer tube,10000,9355,9852,Mechanic,2464,₽
SAG Bit low profile dovetail sidemount,9512,11689,11045,Mechanic,3416,₽
SR-2M Zenit B-17 mount,3900,3900,3900,Mechanic,2184,₽
Glock 19X 9x19 pistol,15555,14934,14661,Mechanic,4592,₽
Glock 9x19 19-round magazine (Coyote),5777,11771,11681,Mechanic,1008,₽
"Glock 9x19 ""Big Stick"" 24-round magazine (Coyote)",8000,10260,9659,Mechanic,1400,₽
Steyr AUG 5.56x45 10-round magazine,1991,1615,2660,Mechanic,840,₽
Steyr AUG 5.56x45 30-round magazine,18777,17451,17064,Mechanic,1904,₽
Steyr AUG A1 5.56x45 16 inch barrel,6000,6000,6000,Mechanic,15960,₽
Steyr AUG A1 5.56x45 20 inch barrel,54999,55277,52677,Mechanic,14318,₽
Steyr AUG A1 5.56x45 assault rifle,37900,38421,39775,Mechanic,14689,₽
Steyr AUG A1 charging handle,1000,1000,1000,Mechanic,560,₽
Steyr AUG vertical foregrip,8000,5124,4103,Mechanic,1120,₽
Steyr AUG A1 STG77 1.5x optic sight,10000,11222,13707,Mechanic,3640,₽
Steyr AUG A1 5.56x45 closed flash hider,11000,20000,11314,Mechanic,1680,₽
Steyr AUG RAT Worx 5.56x45 muzzle device adapter,10420,12493,11118,Mechanic,2072,₽
Steyr AUG A3 5.56x45 assault rifle,63000,56002,55595,Mechanic,17360,₽
SR-2M side rail,1200,1200,1200,Mechanic,672,₽
SR-2M short side rail,25000,25000,25000,Mechanic,560,₽
Steyr AUG A3 M1 high sight mount,4000,4000,4000,Mechanic,2240,₽
Steyr AUG A3 M1 low sight mount,3800,3800,3800,Mechanic,2128,₽
Precision Reflex handguard long top rail mount,15000,12588,12319,Mechanic,857,₽
Precision Reflex handguard short side rail mount,9999,15715,18509,Mechanic,995,₽
SR-2M folding stock,3000,18608,18608,Mechanic,872,₽
SR-2MP folding stock,2100,2100,2100,Mechanic,1176,₽
Steyr AUG A3 charging handle,1700,1700,1700,Mechanic,952,₽
"GP-25 ""Kostyor"" 40mm underbarrel grenade launcher",0,0,0,Mechanic,28504,₽
M203 40mm underbarrel grenade launcher,0,0,0,Mechanic,34720,₽
RSh-12 12.7x55 5-round cylinder,6400,6400,6400,Mechanic,3584,₽
Steyr AUG 5.56x45 42-round magazine,21420,22906,24734,Mechanic,4543,₽
SR-2M 9x21 30-round magazine,45000,45000,45000,Mechanic,1960,₽
"Glock 9x19 ""Big Stick"" 31-round magazine (Coyote)",10000,12817,14257,Mechanic,1655,₽
Steyr AUG A3 5.56x45 16 inch barrel,57000,59783,63612,Mechanic,18480,₽
Glock 19X 9x19 barrel,2300,2300,2300,Mechanic,1288,₽
AK CNC Guns OV GP handguard,10993,14143,12875,Mechanic,3696,₽
SR-2M polymer handguard (Black),2850,2850,2850,Mechanic,1596,₽
SR-2M polymer handguard,2500,2500,2500,Mechanic,1400,₽
AR-15 Daniel Defense RIS II 12.25 lower handguard (Coyote Brown),14400,15607,15780,Mechanic,2923,₽
AR-15 Precision Reflex GEN III Delta Carbon handguard,25888,25329,26320,Mechanic,17920,₽
AR-15 KAC URX 3.1 10.75 inch lower handguard,11450,13104,14223,Mechanic,3158,₽
AR-15 Strike Industries Viper carbine length M-LOK lower handguard (FDE),6499,8608,7495,Mechanic,2926,₽
AR-15 KAC URX 3 8 inch lower handguard,12000,11655,11351,Mechanic,2806,₽
AR-15 Strike Industries Viper carbine length M-LOK lower handguard,6499,7925,7606,Mechanic,2926,₽
RSh-12 pistol grip,1500,1500,1500,Mechanic,840,₽
SR-2M pistol grip,22222,22222,22222,Mechanic,448,₽
SR-2M pistol grip (Black),900,900,900,Mechanic,504,₽
SR-2M dust cover,1220,1220,1220,Mechanic,683,₽
Steyr AUG A3 5.56x45 receiver,3800,3800,3800,Mechanic,2128,₽
Glock 19X 9x19 pistol slide,5200,5200,5200,Mechanic,2912,₽
Steyr AUG A3 5.56x45 muzzle brake,30000,44373,44373,Mechanic,4200,₽
AR-15 Griffin Armament Gate-LOK Hammer 5.56x45 flash hider,15469,15432,15135,Mechanic,4312,₽
Steyr AUG A3 5.56x45 closed flash hider,14999,22361,18150,Mechanic,2352,₽
SR-2M 9x21 hand stopper,15555,12277,13291,Mechanic,1680,₽
SR-2M 9x21 sound suppressor (SV-1381),30000,27429,27080,Mechanic,13104,₽
Steyr AUG Ase Utra S Series SL7i 5.56x45 sound suppressor,33000,33949,34925,Mechanic,33040,₽
Steyr AUG Relfex T4AUG Ranger 5.56x45 sound suppressor,25555,27015,26440,Mechanic,24060,₽
AWC Thor PSR XL multi-caliber sound suppressor,62000,63635,62555,Mechanic,33600,₽
AR-15 Griffin Armament M4SD-K 5.56x45 sound suppressor,62000,66750,69770,Mechanic,43120,₽
Steyr AUG A3 M1 1.5x optic sight,54000,54000,55270,Mechanic,5040,₽
Glock 19X front sight,800,800,800,Mechanic,448,₽
Glock 19X rear sight,3999,3999,3999,Mechanic,476,₽
"Azimut SS ""Khamelion"" chest harness (Olive)",50000,81630,88334,Ragman,31000,₽
Shellback Tactical Banshee plate carrier (A-Tacs AU),0,0,0,Ragman,49600,₽
Tasmanian Tiger Trooper 35 backpack,0,0,0,Ragman,31620,₽
RSh-12 12.7x55 revolver,69999,66340,67564,Mechanic,17048,₽
"SR-2M ""Veresk"" 9x21 submachine gun",48000,49611,47878,Mechanic,17360,₽
Hexatac HPC Plate Carrier (Multicam Black),0,0,0,Ragman,72540,₽
Spooky skull mask,69420,159710,227730,Ragman,13098,₽
Zryachiy's balaclava,200000,444084,323598,Ragman,12400,₽
Zryachiy's balaclava (folded),100000,233333,281266,Ragman,12400,₽
"TerraGroup ""Blue Folders"" materials",677777,664798,589376,Therapist,189000,₽
